47.55884,7.58724,2025-04-14T19:37:21
47.55815,7.58769,2025-04-14T19:38:20
47.55595,7.59016,2025-04-14T19:39:21
47.55384,7.59167,2025-04-14T19:40:22
47.55249,7.59332,2025-04-14T19:41:39
47.55206,7.59333,2025-04-14T19:42:36
47.55228,7.59357,2025-04-14T19:43:18
47.55167,7.59643,2025-04-14T19:44:20
47.5545,7.59463,2025-04-14T19:45:19
47.55546,7.59536,2025-04-14T19:46:18
47.55866,7.59803,2025-04-14T19:47:19
47.55869,7.60381,2025-04-14T19:48:20
47.55922,7.60951,2025-04-14T19:49:19
47.55866,7.61309,2025-04-14T19:50:18
47.55593,7.61478,2025-04-14T19:51:20
47.55562,7.61502,2025-04-14T19:52:18
47.55514,7.6173,2025-04-14T19:53:35
47.55455,7.61892,2025-04-14T19:54:19
47.55213,7.62351,2025-04-14T19:55:20
47.54941,7.6262,2025-04-14T19:56:19
47.54815,7.63082,2025-04-14T19:57:20
47.54713,7.6369,2025-04-14T19:58:19
47.54536,7.6437,2025-04-14T19:59:20
47.54277,7.64929,2025-04-14T20:00:19
47.53988,7.65497,2025-04-14T20:01:20
47.53692,7.66049,2025-04-14T20:02:21
47.53487,7.66458,2025-04-14T20:03:19
47.53296,7.66848,2025-04-14T20:04:20
47.53205,7.67259,2025-04-14T20:05:19
47.53119,7.67903,2025-04-14T20:06:21
47.53127,7.68505,2025-04-14T20:07:19
47.53129,7.68798,2025-04-14T20:08:20
47.53,7.69239,2025-04-14T20:09:18
47.52884,7.69474,2025-04-14T20:10:20
47.52734,7.69746,2025-04-14T20:11:21
47.52555,7.69905,2025-04-14T20:12:19
47.52383,7.70417,2025-04-14T20:13:17
47.5224,7.70722,2025-04-14T20:14:18
47.52214,7.70685,2025-04-14T20:15:20
47.5213,7.71052,2025-04-14T20:16:18
47.51909,7.7132,2025-04-14T20:17:19
47.5155,7.71482,2025-04-14T20:18:20
47.51254,7.71669,2025-04-14T20:19:19
47.50902,7.71722,2025-04-14T20:20:20
47.50582,7.7184,2025-04-14T20:21:21
47.50305,7.71899,2025-04-14T20:22:18
47.49991,7.71944,2025-04-14T20:23:20
47.49665,7.7215,2025-04-14T20:24:21
47.49447,7.72396,2025-04-14T20:25:19
47.49398,7.72413,2025-04-14T20:26:20
47.49061,7.72661,2025-04-14T20:27:21
47.48742,7.72988,2025-04-14T20:28:19
47.48589,7.73248,2025-04-14T20:29:18
47.48463,7.73419,2025-04-14T20:30:20
47.48274,7.73603,2025-04-14T20:31:21
47.481,7.74024,2025-04-14T20:32:19
47.47806,7.74411,2025-04-14T20:33:20
