47.55605,7.61475,2025-04-14T19:44:24
47.5554,7.61476,2025-04-14T19:45:31
47.5549,7.61753,2025-04-14T19:46:25
47.55326,7.62235,2025-04-14T19:47:24
47.55194,7.62394,2025-04-14T19:48:27
47.54955,7.62626,2025-04-14T19:49:23
47.54793,7.63165,2025-04-14T19:50:24
47.54675,7.63857,2025-04-14T19:51:25
47.54486,7.64469,2025-04-14T19:52:24
47.54211,7.65047,2025-04-14T19:53:25
47.53948,7.65581,2025-04-14T19:54:24
47.53625,7.66188,2025-04-14T19:55:25
47.53347,7.66737,2025-04-14T19:56:26
47.53189,7.6734,2025-04-14T19:57:24
47.53118,7.68022,2025-04-14T19:58:25
47.5312,7.68711,2025-04-14T19:59:26
47.53131,7.68686,2025-04-14T20:00:25
47.53126,7.68663,2025-04-14T20:01:27
47.52875,7.687,2025-04-14T20:02:25
47.52584,7.68859,2025-04-14T20:03:24
47.52596,7.69325,2025-04-14T20:04:25
47.52549,7.69951,2025-04-14T20:05:24
47.52355,7.70543,2025-04-14T20:06:26
47.52316,7.71155,2025-04-14T20:07:23
47.52077,7.71702,2025-04-14T20:08:25
47.51755,7.71987,2025-04-14T20:09:24
47.51407,7.72006,2025-04-14T20:10:23
47.51017,7.72055,2025-04-14T20:11:25
47.50602,7.72126,2025-04-14T20:12:26
47.50175,7.72201,2025-04-14T20:13:23
47.49774,7.72314,2025-04-14T20:14:24
47.49337,7.72441,2025-04-14T20:15:25
47.48921,7.72767,2025-04-14T20:16:24
47.4864,7.73173,2025-04-14T20:17:25
47.48428,7.73492,2025-04-14T20:18:27
47.48222,7.73798,2025-04-14T20:19:25
47.47935,7.742,2025-04-14T20:20:26
47.47681,7.74505,2025-04-14T20:21:23
47.47402,7.74386,2025-04-14T20:22:25
47.47067,7.74127,2025-04-14T20:23:24
47.46706,7.73866,2025-04-14T20:24:25
47.46341,7.73879,2025-04-14T20:25:23
47.45969,7.7416,2025-04-14T20:26:30
47.45758,7.74453,2025-04-14T20:27:25
47.45455,7.74783,2025-04-14T20:28:23
47.45109,7.75018,2025-04-14T20:29:24
47.44756,7.75395,2025-04-14T20:30:29
47.44476,7.75763,2025-04-14T20:31:24
47.44233,7.7617,2025-04-14T20:32:25
47.44015,7.766,2025-04-14T20:33:27
47.4378,7.76972,2025-04-14T20:34:24
47.4348,7.77299,2025-04-14T20:35:25
47.43164,7.77315,2025-04-14T20:36:28
47.42808,7.77149,2025-04-14T20:37:24
47.4247,7.7691,2025-04-14T20:38:25
47.42233,7.76697,2025-04-14T20:39:24
47.4196,7.76407,2025-04-14T20:40:25
47.41659,7.76084,2025-04-14T20:41:26
47.41355,7.75787,2025-04-14T20:42:24
47.41005,7.75491,2025-04-14T20:43:25
47.40662,7.75226,2025-04-14T20:44:23
47.40309,7.75066,2025-04-14T20:45:25
47.40013,7.74956,2025-04-14T20:46:24
47.39666,7.74906,2025-04-14T20:47:25
47.39328,7.74904,2025-04-14T20:48:24
47.39026,7.74861,2025-04-14T20:49:23
47.38662,7.74916,2025-04-14T20:50:27
47.38356,7.7489,2025-04-14T20:51:29
47.38178,7.74722,2025-04-14T20:52:26
47.37922,7.74605,2025-04-14T20:53:25
47.37897,7.74766,2025-04-14T20:54:40
47.37606,7.7487,2025-04-14T20:57:30
47.37201,7.74819,2025-04-14T20:59:24
47.37013,7.74902,2025-04-14T21:00:26
47.36827,7.75092,2025-04-14T21:01:27
47.36668,7.75286,2025-04-14T21:02:29
47.36545,7.75546,2025-04-14T21:03:26
47.36342,7.75704,2025-04-14T21:04:27
47.36184,7.75906,2025-04-14T21:05:28
47.36016,7.76043,2025-04-14T21:06:25
47.35775,7.76122,2025-04-14T21:07:31
47.35518,7.76038,2025-04-14T21:08:30
47.3535,7.76226,2025-04-14T21:09:25
47.35082,7.76467,2025-04-14T21:10:24
47.34738,7.76905,2025-04-14T21:20:26
47.34285,7.76979,2025-04-14T21:21:24
47.3387,7.7668,2025-04-14T21:22:25
47.33485,7.75974,2025-04-14T21:23:26
47.33244,7.75215,2025-04-14T21:24:28
47.33132,7.74466,2025-04-14T21:25:31
47.32941,7.73746,2025-04-14T21:26:27
47.32528,7.73189,2025-04-14T21:27:28
