47.55885,7.58769,2025-04-14T19:37:59
47.55583,7.59106,2025-04-14T19:39:00
47.55411,7.59359,2025-04-14T19:39:59
47.55181,7.59567,2025-04-14T19:41:00
47.5525,7.60047,2025-04-14T19:42:01
47.55217,7.60608,2025-04-14T19:42:59
47.54993,7.60809,2025-04-14T19:44:00
47.54848,7.60921,2025-04-14T19:44:58
47.5476,7.61245,2025-04-14T19:45:59
47.54558,7.61654,2025-04-14T19:47:00
47.54485,7.61915,2025-04-14T19:48:01
47.54321,7.62191,2025-04-14T19:48:59
47.54041,7.62184,2025-04-14T19:49:58
47.53957,7.62405,2025-04-14T19:50:59
47.53744,7.62687,2025-04-14T19:52:00
47.5346,7.62939,2025-04-14T19:52:58
47.53192,7.63343,2025-04-14T19:53:59
47.53085,7.63774,2025-04-14T19:55:00
47.52983,7.64213,2025-04-14T19:55:59
47.52809,7.64731,2025-04-14T19:57:00
47.5273,7.65253,2025-04-14T19:57:59
47.52578,7.65623,2025-04-14T19:58:58
47.52415,7.65808,2025-04-14T19:59:59
47.52259,7.66306,2025-04-14T20:01:00
47.52126,7.66795,2025-04-14T20:01:59
47.52101,7.67387,2025-04-14T20:02:58
47.52039,7.67867,2025-04-14T20:03:59
47.51903,7.68363,2025-04-14T20:04:58
47.51857,7.6895,2025-04-14T20:06:00
47.5185,7.69445,2025-04-14T20:07:01
47.51908,7.7003,2025-04-14T20:07:59
47.52053,7.70595,2025-04-14T20:09:00
47.52161,7.70945,2025-04-14T20:10:01
47.51985,7.71272,2025-04-14T20:10:59
47.51686,7.71461,2025-04-14T20:12:00
47.51399,7.71602,2025-04-14T20:12:58
47.51074,7.71746,2025-04-14T20:14:00
47.50776,7.71838,2025-04-14T20:14:59
47.50485,7.71809,2025-04-14T20:16:00
47.50215,7.71882,2025-04-14T20:16:58
47.4989,7.71945,2025-04-14T20:17:59
47.49521,7.72066,2025-04-14T20:19:00
47.49236,7.7222,2025-04-14T20:20:01
47.49183,7.72468,2025-04-14T20:20:58
47.48921,7.72787,2025-04-14T20:21:59
47.48688,7.73108,2025-04-14T20:23:00
47.486,7.73265,2025-04-14T20:23:59
47.48448,7.73467,2025-04-14T20:25:00
47.4826,7.73699,2025-04-14T20:26:04
47.48024,7.74124,2025-04-14T20:27:00
47.47813,7.74453,2025-04-14T20:27:59
47.4771,7.74528,2025-04-14T20:29:00
47.47454,7.7443,2025-04-14T20:30:01
47.47173,7.742,2025-04-14T20:30:58
47.46872,7.73959,2025-04-14T20:31:59
47.46555,7.73875,2025-04-14T20:33:00
47.46225,7.73904,2025-04-14T20:34:01
47.45985,7.74202,2025-04-14T20:35:00
47.45707,7.74218,2025-04-14T20:36:01
47.45504,7.7458,2025-04-14T20:37:00
47.45227,7.74754,2025-04-14T20:37:59
47.45174,7.74961,2025-04-14T20:38:58
47.44948,7.75199,2025-04-14T20:39:59
47.4466,7.75586,2025-04-14T20:41:03
47.4445,7.75805,2025-04-14T20:41:59
47.44313,7.75997,2025-04-14T20:42:58
47.44308,7.76085,2025-04-14T20:44:01
47.44139,7.76429,2025-04-14T20:45:00
47.4396,7.7673,2025-04-14T20:46:01
47.43754,7.77008,2025-04-14T20:46:58
47.43504,7.77268,2025-04-14T20:47:59
47.43306,7.77343,2025-04-14T20:49:00
47.42987,7.77222,2025-04-14T20:49:59
47.42678,7.77058,2025-04-14T20:51:00
47.42415,7.76883,2025-04-14T20:51:58
47.42204,7.76673,2025-04-14T20:52:59
47.41989,7.76441,2025-04-14T20:54:00
47.41758,7.76213,2025-04-14T20:55:01
47.41559,7.75886,2025-04-14T20:56:02
47.4129,7.75721,2025-04-14T20:57:01
47.41009,7.75511,2025-04-14T20:58:02
47.40764,7.75276,2025-04-14T20:59:00
47.40482,7.75197,2025-04-14T21:00:01
47.40208,7.74972,2025-04-14T21:01:09
47.39979,7.74983,2025-04-14T21:02:01
47.39805,7.74944,2025-04-14T21:02:59
47.39547,7.74903,2025-04-14T21:04:00
47.39476,7.74957,2025-04-14T21:05:01
47.39494,7.74959,2025-04-14T21:06:00
47.39517,7.74967,2025-04-14T21:07:05
47.39492,7.7493,2025-04-14T21:08:13
47.3949,7.74925,2025-04-14T21:09:03
47.39482,7.74966,2025-04-14T21:10:10
47.39492,7.7493,2025-04-14T21:11:04
47.39494,7.74931,2025-04-14T21:12:05
47.39494,7.74931,2025-04-14T21:13:00
47.39495,7.74925,2025-04-14T21:14:07
47.39492,7.74923,2025-04-14T21:15:00
47.39289,7.74908,2025-04-14T21:16:01
47.39004,7.74894,2025-04-14T21:17:02
47.38758,7.74927,2025-04-14T21:18:00
47.3849,7.7493,2025-04-14T21:19:01
47.38385,7.74751,2025-04-14T21:20:03
47.38093,7.74664,2025-04-14T21:21:01
47.37857,7.74653,2025-04-14T21:21:59
47.37874,7.74779,2025-04-14T21:23:00
47.3804,7.74769,2025-04-14T21:24:01
47.37859,7.74843,2025-04-14T21:25:00
47.37737,7.74922,2025-04-14T21:26:01
47.37641,7.74837,2025-04-14T21:27:02
47.37479,7.74785,2025-04-14T21:28:00
47.37228,7.74831,2025-04-14T21:29:01
47.37001,7.74913,2025-04-14T21:29:59
47.36848,7.75082,2025-04-14T21:31:01
47.36667,7.75294,2025-04-14T21:32:02
47.36502,7.75646,2025-04-14T21:33:03
47.36393,7.75691,2025-04-14T21:34:01
47.36274,7.75771,2025-04-14T21:35:02
47.36183,7.75933,2025-04-14T21:36:01
47.36031,7.76054,2025-04-14T21:37:02
47.35937,7.7612,2025-04-14T21:38:00
47.3558,7.76073,2025-04-14T21:40:07
47.35454,7.76108,2025-04-14T21:40:59
47.35287,7.76315,2025-04-14T21:42:01
47.35159,7.76412,2025-04-14T21:43:02
47.35166,7.76406,2025-04-14T21:43:59
47.35178,7.76379,2025-04-14T21:45:00
47.35174,7.76397,2025-04-14T21:46:01
47.35172,7.76399,2025-04-14T21:47:02
47.35182,7.76386,2025-04-14T21:48:00
47.35182,7.76386,2025-04-14T21:49:01
47.35167,7.76396,2025-04-14T21:50:00
47.34982,7.76603,2025-04-14T21:51:01
47.34706,7.76942,2025-04-14T21:52:02
47.343,7.7707,2025-04-14T21:53:06
47.33896,7.7682,2025-04-14T21:54:14
47.33747,7.76268,2025-04-14T21:55:00
47.33386,7.75783,2025-04-14T21:55:59
47.33226,7.75124,2025-04-14T21:57:01
47.33133,7.74489,2025-04-14T21:58:00
47.32974,7.73843,2025-04-14T21:59:01
47.32621,7.73351,2025-04-14T22:00:02
47.32253,7.72758,2025-04-14T22:01:01
47.31925,7.7196,2025-04-14T22:02:09
47.31895,7.71181,2025-04-14T22:03:01
47.31686,7.70399,2025-04-14T22:04:02
47.31608,7.69748,2025-04-14T22:05:03
47.31431,7.69303,2025-04-14T22:06:00
47.31101,7.68946,2025-04-14T22:07:01
47.30763,7.68936,2025-04-14T22:08:02
47.30336,7.69673,2025-04-14T22:09:50
47.30001,7.70097,2025-04-14T22:11:02
47.29629,7.70456,2025-04-14T22:12:08
47.29315,7.70475,2025-04-14T22:13:00
47.28955,7.70447,2025-04-14T22:13:59
47.2861,7.70631,2025-04-14T22:15:00
47.28356,7.7035,2025-04-14T22:16:01
47.28032,7.69982,2025-04-14T22:17:02
47.27662,7.69749,2025-04-14T22:18:01
47.27377,7.69342,2025-04-14T22:19:00
47.27118,7.69009,2025-04-14T22:20:01
47.26843,7.6862,2025-04-14T22:21:00
47.26539,7.68217,2025-04-14T22:22:01
47.26385,7.67717,2025-04-14T22:23:02
47.26353,7.67335,2025-04-14T22:24:01
47.26286,7.6688,2025-04-14T22:25:02
47.26195,7.66477,2025-04-14T22:26:00
47.26211,7.66273,2025-04-14T22:27:01
47.26221,7.66251,2025-04-14T22:28:00
47.26216,7.66206,2025-04-14T22:29:01
47.26167,7.65876,2025-04-14T22:30:00
47.26024,7.65659,2025-04-14T22:31:01
47.25781,7.65177,2025-04-14T22:32:00
47.25612,7.64944,2025-04-14T22:32:59
47.2531,7.64849,2025-04-14T22:34:00
47.25175,7.64635,2025-04-14T22:35:02
47.25164,7.64317,2025-04-14T22:36:01
47.24989,7.63859,2025-04-14T22:37:00
47.24936,7.63398,2025-04-14T22:38:01
47.24946,7.63139,2025-04-14T22:39:00
47.24934,7.62689,2025-04-14T22:39:59
47.24866,7.62096,2025-04-14T22:41:00
47.24718,7.6153,2025-04-14T22:42:01
47.24679,7.61081,2025-04-14T22:43:00
47.24628,7.60635,2025-04-14T22:43:59
47.24332,7.6021,2025-04-14T22:45:00
47.24124,7.5992,2025-04-14T22:46:01
47.23912,7.5961,2025-04-14T22:47:00
47.23875,7.59441,2025-04-14T22:48:01
47.23728,7.58997,2025-04-14T22:49:02
47.2359,7.58674,2025-04-14T22:50:00
47.23493,7.58291,2025-04-14T22:51:01
47.23328,7.57937,2025-04-14T22:51:59
47.23172,7.57474,2025-04-14T22:53:00
47.23064,7.5703,2025-04-14T22:53:59
47.22888,7.56674,2025-04-14T22:55:01
